华励不锈钢制品厂,潮州市潮安区彩塘镇华侨工业区,23.50111,116.676812
潮安区永宝实业有限公司,广东省潮州市潮安区彩塘镇宏二东南路东十九巷启迪幼儿园,23.502577,116.656641
龙生五金厂,新联十二车路3,23.509044,116.654811
潮州市潮安区彩塘镇荣威五金制品厂,仙安村面前新区北区,23.535522,116.653935
宏利五金厂,潮州市潮安区,23.503636,116.657793
英尔菲贸易有限公司,广东省潮州市潮安区东边路,23.504383,116.671006
华强不锈钢制品厂,广东省潮州市潮安区潮汕公路彩塘院前路段256,23.502371,116.662344
前进五金厂,潮州市潮安区,23.504223,116.659768
雅奇美门花配件厂,广东省潮州市潮安区龙和路,23.511232,116.65354
潮安区富源五金实业公司,广东省潮州市潮安区仙二凤洋路附近,23.517332,116.653806
健诚鞋材,彩东路与龙和路交叉口西北150米,23.511684,116.6532
新兴五金厂,潮州市潮安区,23.503891,116.658234
潮安思兴五金制品公司,仙二凤洋路与凤洋北一路交叉口东南150米,23.517533,116.653575
特丽宝彩新不锈钢制品厂,龙和路,23.511146,116.65358
惠成,广东省潮州市潮安区东凤镇东阳路老牛家电北100米,23.538726,116.679604
腾发,广东省潮州市潮安区彩塘镇彩塘中学西北250米,23.513409,116.652461
潮安区彩塘木锋五金厂,广东省潮州市潮安区彩塘镇龙和路金凤苑东南450米,23.501982,116.659026
柏基不锈制品有限公司,潮汕公路彩塘仙二路段559,23.51703,116.650191
万澳时装厂,广东省潮州市潮安区东凤镇东阳路礼阳郑学校西南350米,23.525447,116.684599
方园五金厂,潮州市潮安区,23.502878,116.661051
长盛公司,广东省潮州市潮安区东凤镇东二青年路小星星幼儿园附近,23.545255,116.686221
顺成,广东省潮州市潮安区龙和路,23.511304,116.65347
维拉德,广东省潮州市潮安区东凤镇东梅路深湖购物西北150米,23.54496,116.68918
振辉,潮州市潮安区,23.513972,116.652011
万华不锈钢制品厂,潮州市潮安区,23.512539,116.652389
金日壮不锈钢厂,广东省潮州市潮安区仙二沿溪路,23.51889,116.663109
乐业不锈钢制品厂,潮州市潮安区,23.508835,116.668127
永泰,潮州市潮安区,23.504086,116.658645
和成公司,广东省潮州市潮安区潮汕路,23.51039,116.655162
丰盈日用品有限公司,广东省潮州市潮安区东梅路附近,23.524094,116.699474
华东实业公司,广东省潮州市潮安区东凤镇东宁路美佳福购物西250米,23.540363,116.677587
铭跃五金厂,东彩路工业区中段仙乐二村132号,23.523419,116.665059
恒隆纸箱机械制造厂,彩塘大寨站康华酒店对面,23.513625,116.651419
和能,潮州市潮安区,23.512112,116.653641
铭湖五金厂,广东省潮州市潮安区彩院路彩塘中学西北50米,23.511834,116.655094
华联五金厂,彩东路与龙和路交叉口东南200米,23.509383,116.654771
祥兴五金制品厂,潮州市潮安区,23.503694,116.657884
茂盛年华杯业有限公司,广东省潮州市潮安区彩塘镇新安大路彩塘侨联大厦,23.502952,116.66183
正英不锈钢制品厂,东凤镇东彩路大寮村,23.525048,116.672745
益宝礼品公司,彩东路与龙和路交叉口西北100米,23.511321,116.653567
潮安区永兴贸易有限公司,龙和路17号附近,23.514218,116.65086
永顺五金厂,广东省潮州市潮安区彩塘镇东边路旺客来购物,23.507778,116.667261
星光不锈钢厨餐具,新安大道与088县道交叉口西南50米,23.503313,116.66065
木兴五金厂,彩里路31号附近,23.506802,116.660804
新达不锈钢制品厂,彩里路与龙和路交叉口东南100米,23.505495,116.658736
潮安金属配件厂,彩塘新联路段418,23.509624,116.655883
基富五金制品公司,玉兰园(金凤苑西北)附近,23.506533,116.656011
潮州国旅彩塘营业部,广东省潮州市潮安区彩塘镇新安大路众亨宾馆,23.502512,116.662207
仙乐工业区,广东省潮州市潮安区X088(潮汕路),23.516921,116.650182
礼德加油站（中海油广东公司）,088县道(近彩塘大寨站红绿灯),23.518359,116.650152
中国太平洋保险(集团)股份有限公司(雄鹰团队工作室),广东省潮州市潮安区彩里路与龙和路交叉口西150米,23.506384,116.656963
区美明五金实业有限公司,和平村龙和路13号,23.514659,116.65055
彩塘职业介绍所,潮汕公路彩塘新联路段446号,23.511042,116.655122
心饰婚礼策划,广东省潮州市潮安区彩塘镇新安大路中国工商银行东50米,23.50051,116.66448
外商投资潮安区顺发五金制品公司样品馆,广东省潮州市潮安区彩塘镇新安大路中国工商银行,23.500679,116.663919
宏兴药房连锁公司城新药店,广东省潮州市潮安区东凤镇礼阳郑村东彩路,23.525601,116.683746
彩塘镇不锈钢企业协会,彩塘镇潮汕公路院前路段268号,23.502952,116.66183
飞鹏鞋业有限公司,广东省潮州市潮安区彩塘镇龙和路友人商城附近(彩塘中学南),23.509824,116.654751
潮安区不锈钢行业协会,广东省潮州市潮安区彩塘镇新安大路彩塘侨联大厦,23.502917,116.661833
潮安区私营企业协会彩塘分会,潮州市潮安区,23.501111,116.662334
沟美村民委员会,潮州市潮安区,23.521838,116.677088
中共东凤镇纪律检查委员会,东梅路14号附近,23.541653,116.689619
计划生育服务站东凤镇所,广东省潮州市潮安区府前路东凤镇政府南,23.541061,116.689017
潮安区东凤地税局,东梅路与府前路交叉口西南200米,23.54077,116.689097
潮安县彩塘镇宏安三村民委员会,宏安三村附近,23.502509,116.653226
彩塘镇宏三村治安队,宏二莲池路附近,23.502515,116.653226
彩塘镇宏三管理区人民调解委员会,宏安三村附近,23.502509,116.653234
彩塘镇工商所,玉林路,23.501111,116.662334
中共潮安县东凤镇委员会,东梅路14号附近,23.541653,116.689619
潮安县东凤镇人民政府,府前路东凤镇附近,23.541653,116.689619
潮安区不锈钢行业协会,广东省潮州市潮安区彩塘镇新安大路彩塘侨联大厦,23.502917,116.661833
潮安区私营企业协会彩塘分会,潮州市潮安区,23.501111,116.662334
潮安区东凤镇人大,广东省潮州市潮安区府前路东凤镇政府东凤镇委,23.541653,116.689619
东凤镇归国华侨联合会,东二青年路与东梅路交叉口东南200米,23.544382,116.689701
东凤工商所,潮州市潮安区府前路,23.542386,116.694111
潮安县彩塘镇东里村民委员会,彩塘镇东里,23.513739,116.683704
潮安区东凤派出所,潮州市潮安区府前街,23.541524,116.688807
彩塘镇不锈钢企业协会,彩塘镇潮汕公路院前路段268号,23.502952,116.66183
潮安区广播电视台彩塘管理站,广东省潮州市潮安区彩塘镇龙和路启迪幼儿园附近,23.502927,116.658353
源珍园,南通油站对面,23.532223,116.722974
老常羊肉店,上都路与615乡道交叉口南50米,23.537384,116.735393
鱼池烧烤,下陈乡门斜对面50米往镇政府方向,23.519697,116.720397
亚顺风味店,广东省汕头市澄海区深汕高速公路,23.542816,116.734965
陕南川菜烤鱼,广东省汕头市澄海区X051(澄海公路),23.50012,116.726496
汕头金丰住宿澄海公路店,汕头澄海区上华镇澄海公路中国石化南通加油站南,23.532413,116.722365
老二购物,汕头市澄海区,23.54181,116.725473
岛门农副市场,上华镇岛门村,23.524753,116.739858
红光超市(上华分店),广东省汕头市澄海区上华镇太蛟澄海公路红光超市,23.538221,116.722002
新百信购物,湖心村,23.536796,116.729906
旺家福超市,051县道附近,23.527755,116.723257
新好宜佳商场,汕头市澄海区,23.54159,116.724845
易捷便利店(上都路),051县道西50米,23.532413,116.722365
成瑞,湖心大道东50米,23.532216,116.731814
韩美超市,夏岛路与G15沈海高速交叉口东150米,23.526675,116.735156
金乐福购物,汕头市澄海区,23.545645,116.723801
辉达超市,广东省汕头市澄海区上华镇沈海高速公路韩美超市西南50米,23.526246,116.734756
爱儿乐母婴店,上华横陇工业区文南路十字口(陈老吉药店对面),23.541885,116.723285
宜居布艺(上华分店),中心大道与051县道交叉口东南50米,23.539398,116.721758
汕头市澄海区优乐宝母婴生活馆,广东省汕头市澄海区X051(澄海公路),23.54201,116.722223
好当家购物,汕头市澄海区,23.541688,116.723999
链通车行,上华镇斗门,23.523767,116.740174
伟伟超市(上坑分店),汕头市澄海区,23.500368,116.745578
德基商行,广东省汕头市澄海区X051(澄海公路),23.532331,116.722894
益生烟茶酒,广东省汕头市澄海区x051,23.524392,116.723747
佳缘购物,广东省汕头市澄海区上华镇蛟头叶中心大道凤岭华侨学校,23.54257,116.724906
爱玛电动车,051县道附近,23.533023,116.722414
创兴建材,广东省汕头市澄海区X051(澄海公路),23.515454,116.725674
建发车行,广东省汕头市澄海区X051与良惠路交叉口北150米,23.505375,116.726233
法拉迪,051县道附近,23.502429,116.726377
乐宇电脑,上华镇横陇村市场旁金凤幼儿园往右30米,23.545057,116.724012
群兴童车,051县道附近,23.517454,116.724911
百信购物(上华湖心分店),汕头市澄海区,23.537167,116.732426
自由人,汕头市澄海区,23.502839,116.726328
中国电信(上华营业厅),广东省汕头市澄海区上华镇夏岛路汕头市上华工商所附近,23.525515,116.723215
上华客运售票站,051县道附近,23.526115,116.723976
公厕,湖心大道东50米,23.534791,116.732643
公共厕所,汕头市澄海区,23.532482,116.72244
彩票销售店,广东省汕头市澄海区上华镇湖心大道上都中学附近,23.536735,116.732346
郑王墓,广东省汕头市澄海区上华镇山边大山沈海高速公路东350米,23.513016,116.736219
新世纪网吧(夏岛店),夏岛路g15号附近,23.526699,116.734936
华泰武术健身俱乐部,华泰路附近,23.534612,116.738316
康泽药业连锁,广东省汕头市澄海区上华镇蛟头叶鹏发家私城第4-6号铺面,23.53791,116.722031
天德医药连锁,良惠路与051县道交叉口南150米,23.502839,116.726328
友康医药,广东省汕头市澄海区南界澄海公路汕头市上华镇政府西,23.526065,116.723954
西华医药,广东省汕头市澄海区上华镇云乔夏岛路韩美超市,23.526697,116.735225
鸿盛医药,汕头市澄海区,23.543291,116.724806
陈老吉药店,广东省汕头市澄海区上华镇蛟头叶中心大道老二购物附近,23.541324,116.725094
刘伟敏医药,汕头市澄海区,23.542166,116.721714
车夫汽车维修美容,广东省汕头市澄海区南界澄海公路上华镇政府公交站北50米,23.526227,116.723425
链通车行,上华镇斗门,23.523767,116.740174
鸿远车友服务站,051县道附近,23.506648,116.726133
兴利汽车美容服务部,051县道附近,23.542644,116.720653
中国石化(汕头南通加油站),澄海公路源珍园西北70米,23.53242,116.722357
澄海公路/X051(路口),广东省汕头市澄海区,23.525439,116.72379
澄海公路/紫琳大道(路口),汕头市澄海区X051,23.510727,116.725984
老兵石化加油站,051县道附近,23.501297,116.726924
X051与紫琳大道交叉口,汕头市澄海区紫琳大道,23.510727,116.725984
X051与良惠路交叉口,汕头市澄海区X051,23.504206,116.726453
澄海公路/良惠路(路口),汕头市澄海区X051,23.504206,116.726453
加油站,G15沈海高速附近,23.537532,116.735336
中国建设银行ATM(夏岛路),夏岛路与G15沈海高速交叉口东150米,23.526709,116.735345
汕头市澄海区农村信用合作联社(横陇信用分社),广东省汕头市澄海区上华镇中心大道农村信用合作联社,23.541576,116.724556
农村信用合作社ATM,汕头市澄海区,23.541595,116.724486
农村信用合作社(湖心分社),汕头市澄海区,23.527008,116.738015
农村信用合作社(渡头分社),渡头村,23.50345,116.725789
侨联大厦,汕头市澄海区,23.527812,116.723677
星辉互动娱乐股份有限公司,澄海区上华镇夏岛路北侧星辉工业园,23.526858,116.736276
广东伟达智能装备股份有限公司,广东省汕头市澄海区上华镇蔡厝澄海公路德基商场北300米,23.534819,116.722638
金森源化工,汕头市澄海区,23.54251,116.729228
汕头市安德利环保科技有限公司,上华镇厦岛工业区(上华派出所东侧),23.525823,116.726269
澄海区宏业发展公司,汕头市澄海区,23.525376,116.722666
金妮玩具,汕头市澄海区,23.501614,116.742349
海之星,广东省汕头市澄海区上华镇太蛟中心大道蛟头叶公交站西南,23.538145,116.720884
雅奇达印刷厂,广东省汕头市澄海区上华镇中心大道老二购物西南200米,23.540353,116.72456
美泰玩具,广东省汕头市澄海区云峤凌冰路,23.527098,116.73861
亨德利塑胶,广东省汕头市澄海区X051(澄海公路),23.534007,116.722701
中国南方电网(上华镇区营业厅),汕头澄海上华岛门,23.524641,116.723744
杰诚毛料,051县道附近,23.500332,116.726586
荣仙艺玩具厂,广东省汕头市澄海区登峰路汕头市澄海职业技术学校东北,23.501275,116.748599
万汇实业,051县道附近,23.534108,116.722686
广州迪铭时装有限公司,夏岛路与湖心大道交叉口东100米,23.526298,116.730246
金铭,G15沈海高速附近,23.525865,116.733634
汕头市披雅服装实业有限公司,汕头市澄海区X051,23.529907,116.72334
益源玩具公司,汕头市澄海区,23.517272,116.741592
鸿基电子玩具加工厂,广东省汕头市澄海区上华镇凤岭大道上华横陇公交站西南,23.541859,116.7196
心友毛衫,汕头市澄海区,23.526495,116.729556
启迪,汕头市澄海区,23.540811,116.728672
长龙塑胶工艺制品公司,广东省汕头市澄海区广益街道登峰路龙坑学校西南450米,23.501555,116.749217
美达,G15沈海高速附近,23.526279,116.734981
汕头市锦业玩具实业有限公司,上华镇下陈村,23.517476,116.725401
澄海区金奥马玩具实业有限公司,051县道附近,23.525525,116.72289
德宝塑胶玩具厂,广东省汕头市澄海区夏岛路汕头市上华镇政府东北750米,23.5265,116.732107
Piya Fashion World,051县道附近,23.529592,116.723411
汕头市嘉茂塑胶玩具有限公司,广东省汕头市澄海区上华镇湖心夏岛路工业区东450米,23.526276,116.730741
上华敬老院,上都路与中心大道交叉口东100米,23.536565,116.725241
汕头市澄海区上华镇湖心村民委员会,上华镇湖心村,23.53229,116.731506
上华镇国土所,广东省汕头市澄海区上华澄江公路西侧,23.524213,116.723793
上华工商所,051县道附近,23.524641,116.723744
下溪东村民委员会,华泰路东50米,23.534373,116.742088
东林头村民委员会,汕头市澄海区,23.544983,116.738658
汕头市澄海区上华国土资源管理所,051县道附近,23.52421,116.723824
澄海区上华镇经济联合总社,051县道上华镇附近,23.526415,116.724606
汕头市上华镇委,上华镇下陈工业区,23.525792,116.724472
澄海分局上华派出所,上华镇,23.525902,116.725569
上华镇人民政府,上华镇下陈工业区,23.526362,116.724756
汕头市澄海区广益街道上坑社区居民委员会,广东省汕头市澄海区伟伟超市旁(汕头市澄海职业技术学校北),23.500031,116.745758
渡头村民委员会,汕头市澄海区,23.503476,116.726178
中共上华镇纪律检查委员会,上华镇下陈工业区,23.526417,116.724615
汕头市上华镇人大,上华镇下陈工业区,23.525792,116.724472
东林美村民委员会,广东省汕头市澄海区上华镇华东路华泰武术健身俱乐部,23.534315,116.73887
银屏蚝烙(舌尖2美食),莲下镇槐南村国道东侧金奇商城35-38号铺面,23.500669,116.787453
水冰室休闲餐厅,莲下镇槐泽端本路8号,23.507058,116.795243
逢源鹧鸪饭,广东省汕头市澄海区涂城市场附近,23.524408,116.79153
生记牛肉馆,其他莲下镇国道324线金晖超市旁(近莲下镇政府),23.501541,116.78768
南洋蚝烙火锅,光明路莲下镇政府往北150米,23.500919,116.787097
不夜城酒楼,广东省汕头市澄海区涂城市场附近,23.52957,116.79546
华莱士汉堡店(莲下店),莲下镇莲凤路利苑商住楼A幢6.7号,23.500537,116.799575
潮香菜馆,莲下镇莲凤路南面1号附近,23.500065,116.797665
金山湾美食城,广东省汕头市澄海区塔山白石路,23.536925,116.793038
航弟牛肉火锅凉拌酒料,莲下莲东路(近上村市场),23.517241,116.798519
明新川菜馆,永新莲兴路北200米,23.516888,116.784118
进盛美味餐室,汕头澄海区涂城市场附近,23.523599,116.79148
牛肉群火锅,澄海区莲上镇涂城工业区(不夜城对面),23.529253,116.795775
老汉猫肉,莲上镇国道324竹林路段,23.519808,116.794366
塔山酒家,莲上镇客运站附近,23.533591,116.791549
满园香川菜馆,东里镇莲下立德工业区沙田中路四横,23.502927,116.784721
创意蛋糕(环城店),其他莲凤路与青年路交叉口东10米路南(亚超电讯附近),23.503144,116.795672
鸿运川菜坊,汕头澄海区涂城市场内,23.526996,116.79348
福建老二沙县小吃,汕头澄海区324国道,23.502205,116.787991
上巷饭菜馆,汕头市澄海区,23.523593,116.796819
波弟鹅肠火锅,广东省汕头市澄海区莲上镇上巷塔山寺道华龙超市北100米,23.530663,116.795885
第1佳大鸡排(莲下店),莲下镇莲凤路上村商住楼14号,23.500728,116.798227
老四川菜馆,广东省汕头市澄海区莲上镇上巷莲茂路金绵购物附近,23.527193,116.794173
创意蛋糕(永新总店),莲上镇永新村新马路75号,23.511207,116.79487
老二砂锅粥,风采街与324国道交叉口东南50米,23.512763,116.790985
创意蛋糕(涂城店),莲上镇莲中路88号镇政府对面,23.521865,116.799486
阿欢鹅肠火锅,广东省汕头市澄海区莲下镇两镇中学南门,23.52589,116.767759
南洋饭店,G324与槐德路交叉口西50米,23.500695,116.787021
品品鲜,汕头市澄海区塔山寺道1号,23.532564,116.793586
麦卡基,汕头市澄海区莲下镇国道324线金奇商城72-73号,23.50179,116.787761
新合兴餐厅,涂城市场附近,23.529638,116.796102
环翠园,登峰路,23.503225,116.754813
澳士兰牛奶(塔山店),莲上国道258号塔山往南徽路段,23.524067,116.798275
农庄山羊肉野味,汕头澄海区莲上镇三二四国道附近,23.521199,116.794257
928休闲吧,莲下镇青年路71号,23.503985,116.799845
兴元火锅店,广东省汕头市澄海区莲上镇莲茂路竹林公交站(海湾加油站南),23.52059,116.794905
细姨猫肉,广东省汕头市澄海区莲上镇上巷政和路家家家电东50米,23.522543,116.796255
塔山川菜,莲上镇塔山路口众兴超市东50米,23.526671,116.79373
金麦道,澄海区莲下镇立德村朝阳大街北5巷2号,23.502355,116.788574
千树园酒家,汕头澄海区登峰路,23.508224,116.762055
灰窑头肠粉广州粥,广东省汕头市澄海区莲凤路灰窑头段(近白的服装),23.502312,116.798348
竹林羊肉馆,莲上镇324国道莲上永新路段附近(福昆线),23.519542,116.794064
燎原川菜馆,莲下镇两镇中学旁,23.525892,116.767766
阿圆烧烤,槐泽村槐荫里,23.510046,116.79766
阿雁饭店,汕头市澄海区广益街道内陇华东路报警点旁,23.50375,116.766661
莲下海鲜商行,广东省汕头市澄海区G324(福昆线),23.507666,116.789447
派乐餐饮,231省道附近,23.508623,116.785157
仁和饭店,汕头市澄海区,23.500873,116.754733
神洲牛肉·海鲜小炒,231省道附近,23.50906,116.785043
阿民海鲜餐厅,231省道东50米,23.527501,116.763629
老五五香鸭脚,莲下镇槐泽村丽泽路6幢8号,23.509374,116.794638
三联小炒,莲下镇莲下镇莲阳中学斜对面,23.508088,116.78494
重庆干面,广东省汕头市澄海区莲下端本路(近槐泽乡政府),23.506838,116.795861
兰州正宗牛肉拉面莲上NO.18,广东省汕头市澄海区莲上镇上巷莲茂路金绵购物附近,23.526206,116.793439
美多基,广东省汕头市澄海区莲下镇两镇中学南门,23.525889,116.767898
裤头方凉茶,莲下镇莲凤路50号视界眼镜店灰窑头,23.501319,116.797926
亚佳茶屋,莲下镇灰窑头31号(新雅书店对面),23.501195,116.798187
蕃薯冰,莲下镇安澄公路潜溪公交站斜对面,23.52654,116.76539
沙县小吃,广东省汕头市澄海区G324(福昆线),23.52059,116.794905
福建正宗沙县小吃,莲上镇涂城村莲中路南10巷1号,23.523372,116.798365
八方牛,汕头市澄海区莲上镇永新乡亭南侧国道旁边,23.512599,116.790827
小台北饮吧,广东省汕头市澄海区莲上镇上巷莲茂路金绵购物西南150米,23.52584,116.792616
宏记鸭肉饭,广东省汕头市澄海区莲上镇新竹路汕头市莲下地税局附近,23.510619,116.790273
邹菊甜品休闲吧,汕头市澄海区,23.505844,116.794456
尝尝来快餐店,324国道西50米,23.518847,116.792708
家乡饭店,广东省汕头市澄海区莲上镇上巷塔山寺道华龙超市,23.53,116.795838
肥弟快餐店,莲下镇安澄路海亮玩具厂侧面,23.526002,116.769205
Today饮品屋,其他莲下镇莲阳大街康泽药店铺面2间,23.504524,116.793914
新兴面包蛋糕,广东省汕头市澄海区莲阳大街278,23.506106,116.794244
雄发面包店,莲上镇竹林村大庵市场,23.517619,116.796746
南洋面包屋,广东省汕头市澄海区莲凤路54号,23.501771,116.797336
刺身酒料饮品果汁,莲下镇槐泽村端本路97号右斜对面,23.509833,116.780438
正宗梧州中草药凉茶,广东省汕头市澄海区风采街,23.505997,116.794527
乐乐糖果,汕头市澄海区莲中路商住楼19号,23.523522,116.798012
阿东冻品,广东省汕头市澄海区G324(福昆线),23.525315,116.797343
格林荣庭酒店,莲下镇国道324线南洋工业城,23.510016,116.789423
金凤住宿,广东省汕头市澄海区莲上镇莲中路六狮古典家俬楼上,23.524339,116.796568
平安住宿,广东省汕头市澄海区莲下镇公路旁(镇政府中国银行旁),23.500482,116.786346
新东方住宿,丽泽路与324国道交叉口西50米,23.508774,116.789319
大道旅店,莲上工业大道涂城路段狮尾路口,23.526883,116.793388
星河住宿,324国道,23.501708,116.787319
永新住宿,汕头澄海区新马街66号,23.512565,116.795494
金顺住宿,广东省汕头市澄海区莲上镇上巷莲茂路金悦华苑,23.523663,116.798484
好佳住宿,莲上镇涂城市场,23.525205,116.797312
涂城市场,324国道附近,23.525745,116.797697
澄海莲阳市场,广东省汕头市澄海区G324与S231交口北150米,23.504213,116.787779
东雁车行,324国道附近,23.513932,116.790697
信德来商场,醉琴一巷东100米,23.520409,116.798672
明视眼镜(莲下NO.2),汕头市澄海区,23.502429,116.788393
新雅书店,广东省汕头市澄海区莲凤路38号,23.500978,116.798037
壮发建材,莲上镇三二四国道旁,23.525777,116.798307
华丽超市,槐东涂区中路3号附近,23.512804,116.798856
启新书店,汕头市澄海区莲阳大街243号,23.50498,116.794024
嘉百乐,莲下镇李厝宫内洲工业区-1号,23.510735,116.78121
朝江电器,广东省汕头市澄海区莲下镇李厝宫莲兴路伟伟超市南100米,23.51069,116.784194
诚信电脑,广东省汕头市澄海区莲下镇潜溪公交站(两镇中学西南200米),23.526392,116.765739
中国移动通信新丰数码通讯特约代理点,广东省汕头市澄海区莲上镇兰苑莲兴路百大购物,23.516199,116.7879
阿琴百货,汕头市澄海区端本路87号,23.506086,116.798396
美之源,汕头市澄海区莲凤路38号,23.500936,116.798127
新铺小子,广东省汕头市澄海区莲下镇槐泽端本路天天欢幼儿园附近,23.509033,116.794487
亿立电讯(立德店),汕头市澄海区324国道连下立德路段(即隆都路口正对面),23.50273,116.788111
佳彦通讯,广东省汕头市澄海区槐东涂区三路2号,23.510928,116.79755
伟伟超市,231省道附近,23.52564,116.766691
开得乐门业,莲下镇莲凤西路立德工业区,23.501179,116.783898
工友超市,广东省汕头市澄海区永兴莲新路,23.515865,116.786274
汕虹超市,汕头市澄海区,23.529337,116.773517
广汇购物北陇店,汕头市澄海区,23.506756,116.765032
百大购物中心,广东省汕头市澄海区莲上镇兰苑莲兴路百大购物,23.516155,116.787708
阳光珠宝,广东省汕头市澄海区莲阳大街158号,23.503508,116.793757
恒盛傢俬,广东省汕头市澄海区莲上镇莲兴路莲上供销部农付批发部,23.515208,116.791431
物美购物,广东省汕头市澄海区G324(福昆线),23.524761,116.797542
佳和超市,汕头市澄海区,23.51117,116.783903
进佳购物商行,广东省汕头市澄海区莲上镇莲兴路进佳购物商行,23.515076,116.789443
361度(莲下一店),莲凤路上村路段新工场商住楼4-6号,23.500229,116.799642
视界眼镜,汕头市澄海区莲凤路50号,23.501082,116.797795
广东伟业牌铝材区域总经销,231省道与324国道交叉口东北50米,23.503193,116.788121
金晖购物广场,莲下镇立德村光明路12号镇政府东侧,23.501541,116.787679
安踏(前宫路),莲凤路12号,23.500301,116.799471
好兄弟超市,广东省汕头市澄海区广益街道上坑登峰路龙坑学校东150米,23.502782,116.754553
伟伟超市(许厝分店),广东省汕头市澄海区莲下镇莲兴路伟伟超市(永新幼儿园东南),23.511375,116.784284
雅马哈电动车专卖,324国道东200米,23.524038,116.798757
iq男孩,汕头市澄海区丽泽路7栋314号,23.507879,116.794718
金材傢俬,莲下镇莲上镇国道324永新路段,23.514821,116.79135
宏盛电器商行,莲下镇国道324线许厝石碑旁,23.506735,116.789197
恒华床上用品,汕头市澄海区,23.517159,116.791473
嘉宜电器,莲上镇三二四国道旁,23.51667,116.791322
花非花,广东省汕头市澄海区新马街,23.51275,116.795263
澄信车行,广东省汕头市澄海区莲上镇上巷村国道324,23.522512,116.795588
广河家私大卖场,德胜路与324国道交叉口南200米,23.500456,116.787419
菲卖品,广东省汕头市澄海区莲凤路54号,23.501234,116.797461
好客来购物,汕头市澄海区,23.510592,116.780804
阿兴便利店,永新莲兴路与231省道交叉口东南50米,23.514378,116.782632
鸿展平价购物,231省道附近,23.525245,116.773652
飞跃超市,汕头市澄海区,23.524727,116.792253
佳美乐精品百货,广东省汕头市澄海区s231,23.525627,116.771577
友宜超市,汕头市澄海区,23.502997,116.766661
华龙超市,广东省汕头市澄海区内洋路西侧不夜城酒楼旁(近三二四国道),23.529934,116.795791
众兴超市,汕头市澄海区,23.528376,116.795097
广源铝材,广东省汕头市澄海区G324(福昆线),23.506744,116.788776
领域数码,莲上镇永新乡新马街6号,23.514513,116.796161
中国移动(锐通通讯指定专营店),231省道附近,23.50058,116.799491
恒峰电脑,广东省汕头市澄海区莲上镇风采街中国建设银行东北100米,23.512292,116.790696
阿浩车行,广东省汕头市澄海区莲下镇佳奇超市东150米,23.527501,116.763629
利华陶瓷,莲上镇涂城村环西路53号附近,23.525085,116.797824
莲中电脑,裕德大道附近,23.518331,116.798644
绍得傢俬,广东省汕头市澄海区莲上镇上巷政和路涂城市场附近,23.525886,116.798377
汇铭隆门业,广东省汕头市澄海区莲上镇兰苑莲兴路源远建材附近,23.517457,116.791584
浩新玩具配件,广东省汕头市澄海区莲下镇许厝朝阳大街宏信花园东,23.505045,116.788715
溢香茶庄(莲上国土东北),广东省汕头市澄海区G324(福昆线),23.525007,116.797773
佳和购物,广东省汕头市澄海区莲下镇许厝沙田中路嘉源大厦西200米,23.503333,116.784865
叶华购物,广东省汕头市澄海区沙田中路,23.501693,116.782183
日昇购物,沙田中路20号附近,23.502015,116.782815
集美社,汕头市澄海区新马街64号,23.512695,116.795524
永顺机电,广东省汕头市澄海区莲上镇莲茂路竹林公交站(海湾加油站南),23.52059,116.794905
恒新建材,澄海区建设银行对面,23.511515,116.790464
万家欢水族,莲阳大街附近,23.501908,116.789509
金信红木家俬,广东省汕头市澄海区立德槐德路莲下镇政府东北50米,23.500528,116.786938
金绵购物,莲上镇涂城工业大道,23.526808,116.793319
新鸿展购物,231省道附近,23.524162,116.775415
花缘阁花店,莲下镇端本路38号,23.505927,116.798661
都市丽人(莲凤路灰窑头段),广东省汕头市澄海区莲下镇莲凤路上村商住楼附近,23.500508,116.79907
好日子花店,莲上镇涂城乡国道324,23.524977,116.797699
诚华户外运动商城,广东省汕头市澄海区莲上镇李厝宫莲兴路邮政局莲上支局旁,23.51421,116.790778
永源电器,广东省汕头市澄海区莲下镇231省道新鸿展购物附近,23.524515,116.774943
亮发布艺,国道324线澄海莲下立德路段,23.501348,116.787218
宗盛茶行,广东省汕头市澄海区G324(福昆线),23.519954,116.794536
阿强红木批发城,广东省汕头市澄海区s231,23.535808,116.761372
佳奇超市(莲下分店),广东省汕头市澄海区莲下镇佳奇超市,23.527813,116.762332
森宇机电空压机商行,莲下镇立德国道324线隆都路光明商住楼110-111号,23.502274,116.787489
佳奇超市,汕头市澄海区沙田中路22号,23.50182,116.782394
兄弟数码通讯,324国道东50米,23.518937,116.793567
偶福建材,广东省汕头市澄海区莲下镇风采街汕头市莲下地税局南,23.508774,116.789319
老天化工,广东省汕头市澄海区槐东涂区三路23号,23.512591,116.797431
创丽茶行,广东省汕头市澄海区莲上镇塔山寺道涂城市场东北150米,23.526411,116.798775
政禧自选店,广东省汕头市澄海区莲下镇立德莲凤西路韩景雅居北400米,23.500219,116.78455
粤丰门市直销澄海塑料筐,广东省汕头市澄海区G324(福昆线),23.509066,116.789835
朱颜,广东省汕头市澄海区莲凤路12号,23.500561,116.798979
强丰茶行,澄海区324线永新东21号,23.512397,116.790354
青年牛仔服饰,广东省汕头市澄海区青年路117号,23.502474,116.798246
新兴自选,汕头市澄海区涂区南路5号,23.51064,116.799075
佳友超市,飞跃超市西北侧40米,23.525042,116.791962
华信家居,广东省汕头市澄海区G324(福昆线),23.500695,116.787021
